image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\fake\1207.jpg,fake,00d8s,a man and a woman sitting down on a tv set,5,42,0.051225081,
E:\Project\Fake News Detection\images\fake\1210.jpg,fake,,a man in a suit and tie standing at a podium,0,44,,
E:\Project\Fake News Detection\images\fake\1211.jpg,fake,,a man and woman are smiling and posing for the camera,0,53,,
E:\Project\Fake News Detection\images\fake\1212.jpg,fake,TNN @iff plac efaitl 434 I(?F16T,a woman wearing a surgical mask and a woman wearing a surgical mask,32,67,0.002825377,
E:\Project\Fake News Detection\images\fake\122.jpg,fake,Tuetn: Mame Noil Smtta,two women in lab coats working on a microscope,22,46,-0.011568468,
E:\Project\Fake News Detection\images\fake\1223.jpg,fake,CITIZEN PARTY NA CITIZEN PARTY,a man standing at a podium,30,26,0.073512733,
E:\Project\Fake News Detection\images\fake\123.jpg,fake,,two men shaking hands in front of a dna structure,0,49,,
E:\Project\Fake News Detection\images\fake\1244.jpg,fake,"IMART Ammeaan Ginsn 44 sp4t TT areftt7 ercrt SSITCT Jarctod saton% GETT JR&rg ""ot&ee7t MoTV (57Fa) 7K1T  DR Orcs cneizr caia #fiko-Cr3}' OttFe] c9tr8) Encerctat Meset ~otener CHT € AJ """" epcrerart @5 nee COifTeTT OFFATeT TFTt BANGLADISH BANK qiaoitz fVfezy Dx1 wet ecai3 qavlfialta] Tobbt Girrs 713 eFT9 % STFTT e1fcm7 GT c5 9s CT iST *CTT; (71*n*ST TRI4 Una Stetottis TrcOFT enteTs 77 <e""rTR6T 7rs MiteE Dtono OlLCTI_ TNaitret sier tms Idicn; 57 Ou: sd O@ 5T62I",a group of cows standing in front of a bank,462,43,0.186575532,
E:\Project\Fake News Detection\images\fake\1248.jpg,fake,YHITECXVH YHIBEPCVTET,a woman in a blue scarf,21,23,0.030758364,
E:\Project\Fake News Detection\images\fake\1252.jpg,fake,,two men sitting at a table with a flag behind them,0,50,,
E:\Project\Fake News Detection\images\fake\1254.jpg,fake,"T5kRAT e5fT Grrter I4ls TigrIfTT GRIA 303 R78r STERL 41914 MRQ S(rCH CGR S9T97 ""Eq) Rnfzratt SrsF phm $ VF TQTA TOTK TFR 87STR& stin; rut rotR #F | 7lazo Xittenozsa",a man and woman sitting at a desk,164,33,0.037805192,
E:\Project\Fake News Detection\images\fake\1261.jpg,fake,,a man with a beard and glasses is looking at the camera,0,55,,
E:\Project\Fake News Detection\images\fake\1269.jpg,fake,DUEL Eaa,a man sitting at a desk with a computer,8,39,0.03776845,
E:\Project\Fake News Detection\images\fake\127.jpg,fake,"Grn8 "" colo 3 nisw 12600 Aml Oennd Cod 090 02800 1c) t @int +lelar Gh5",two people wearing masks in front of a stock market,70,51,-0.04444363,
E:\Project\Fake News Detection\images\fake\1275.jpg,fake,,a woman wearing a surgical mask and a stel,0,42,,
E:\Project\Fake News Detection\images\fake\1276.jpg,fake,URGENT UPDATE: BORDER CRISIS DEEPENS,a man and woman standing in the jungle with a camera,36,52,0.023226548,
E:\Project\Fake News Detection\images\fake\1289.jpg,fake,Dlflcss @fy79+lo1at BANGLADESH BANK Cigs Grat Nilfo? >i77t,two men sitting at a table with papers,58,38,0.101504102,
E:\Project\Fake News Detection\images\fake\1300.jpg,fake,7it siziez viait alop? 8 22,a group of people sitting on a bench,27,36,-0.027908754,
E:\Project\Fake News Detection\images\fake\1309.jpg,fake,Fatuee,a man and woman sitting at a table,6,34,0.05189595,
E:\Project\Fake News Detection\images\fake\1312.jpg,fake,CATS&BALLS MAGAZINE FIFA FIFA SATS8 RBAUIS FIFA:BALLS 16 18 18 I6 FIFA IA} FIFA FIFA,a group of soccer players standing on a field,84,45,0.261700243,
E:\Project\Fake News Detection\images\fake\132.jpg,fake,@aIlo wfa1 43 (z waaz,a group of people sitting at a table,21,36,0.000215141,
E:\Project\Fake News Detection\images\fake\1323.jpg,fake,Oavdadaducants Bulz 3030 538,a man holding a cell phone,28,26,0.016907657,
E:\Project\Fake News Detection\images\fake\1324.jpg,fake,NATIONAL BOARD 6 REVENUU NBR |,two men in suits holding a document,30,35,0.119006664,
E:\Project\Fake News Detection\images\fake\1328.jpg,fake,,two people sitting at a table with papers,0,41,,
E:\Project\Fake News Detection\images\fake\133.jpg,fake,Gen@ 2026 KlKinOr Citmi a4,a group of people sitting at a table,26,36,0.010060528,
E:\Project\Fake News Detection\images\fake\1342.jpg,fake,X #RFAE PABR Hcngen,a man and woman looking at a large ship,19,39,0.044877455,
E:\Project\Fake News Detection\images\fake\1346.jpg,fake,,a woman with long hair and a black jacket,0,41,,
E:\Project\Fake News Detection\images\fake\1351.jpg,fake,,two hands shaking each other hands,0,34,,
E:\Project\Fake News Detection\images\fake\137.jpg,fake,POLICE STATION PoL Ic,a man and a woman standing in front of a police sign,21,52,0.232242361,
E:\Project\Fake News Detection\images\fake\1371.jpg,fake,IS SIER ATIN? BON IN,a large group of people,20,23,0.08684881,
E:\Project\Fake News Detection\images\fake\1372.jpg,fake,At3 ( RSorg wis-fa-~1iNa Jwlepyiitat,a man standing at a podium with a sign,36,38,0.110384993,
E:\Project\Fake News Detection\images\fake\1373.jpg,fake,,a man in a green uniform is speaking into a microphone,0,54,,
E:\Project\Fake News Detection\images\fake\1376.jpg,fake,29 28 2a 25 25 60],a group of firefighters walking down a street,18,45,-0.036190208,
E:\Project\Fake News Detection\images\fake\1378.jpg,fake,,two men are cooking food in a large bowl,0,40,,
E:\Project\Fake News Detection\images\fake\1379.jpg,fake,LOTTIVOY 40 0 0 NOY 8 0 4 770 Tut; LOTTIVOY 40 Z6100 9 EARH TTUSTN [ TU5,two people wearing masks holding a document,72,43,-0.052708741,
E:\Project\Fake News Detection\images\fake\1388.jpg,fake,Moziut ABER HOUR X,a man holding a poster with a picture of a group of people,18,58,-0.007934717,
E:\Project\Fake News Detection\images\fake\1389.jpg,fake,Wr:Tn,a man and woman sitting at a table,5,34,0.006722629,
E:\Project\Fake News Detection\images\fake\139.jpg,fake,"MRY L96 PNT = Gt ~air TC 1ql *irtiic| ~rikisi , 28T, ~irryra| A Ghr &",a man in a blue shirt holding a baby,69,36,0.052685045,
E:\Project\Fake News Detection\images\fake\1396.jpg,fake,,a man and woman standing in a market,0,36,,
E:\Project\Fake News Detection\images\fake\1406.jpg,fake,MOHAMMEDAN SPORTING CLUB BOARD MEETING MAY 17TH AhWi VrMb IuovIMLTC Mlts MImI OMIING Qud,a group of men sitting around a table,88,37,0.125632375,
E:\Project\Fake News Detection\images\fake\1414.jpg,fake,2 1,two men in suits and masks hold a document,3,42,0.071719654,
E:\Project\Fake News Detection\images\fake\1416.jpg,fake,Hival BICS JOp? otinul,two men in green uniforms holding a cricket bat,22,47,0.049472719,
E:\Project\Fake News Detection\images\fake\1433.jpg,fake,~celoa,a group of people sitting in a room,6,35,0.024509959,
E:\Project\Fake News Detection\images\fake\1436.jpg,fake,Maiug tGa WELCOME TO DUET RT Qire 2 DUET slaitslg 4w | rhfosta frt Git qat facIlaJ gghr Mmatc AT4W ZTFRTT vig] EIu+T,a group of men standing around a table,116,38,-0.006429922,
E:\Project\Fake News Detection\images\fake\1438.jpg,fake,N3EWZ3EWZFEWZ3EWZ36W75 ZSeWZSZWZSEWZS,two men in front of a flag,37,26,-0.019735172,
E:\Project\Fake News Detection\images\fake\1466.jpg,fake,,two men sitting at a table with a flag in the background,0,56,,
E:\Project\Fake News Detection\images\fake\1470.jpg,fake,"BRAZIL WORLD CUP SQUAD ANNOUNCEMENT 2012,2023 2OOM BRASIL WORLD CUP SQUAA ANNOUNCEMENT HE UNAS DE NGAO QU""EPPORIN BRAZIL HEWCRONE HOFRIO",a man in a suit and tie walking in front of a large screen,136,58,0.077249579,
E:\Project\Fake News Detection\images\fake\1476.jpg,fake,,a man standing in a flooded field with a machine,0,48,,
E:\Project\Fake News Detection\images\fake\148.jpg,fake,TIA TxfqN E3f0G T DMATT 3n STT OA ToaT toa Adf-T,a man standing at a podium with a microphone,48,44,-0.062436897,
E:\Project\Fake News Detection\images\fake\15.jpg,fake,JIWO 5 9,a man and woman sitting at a table with a laptop,8,48,0.068390295,
E:\Project\Fake News Detection\images\fake\1501.jpg,fake,It,a man with a mustache and a blue shirt,2,38,0.096996926,
E:\Project\Fake News Detection\images\fake\1506.jpg,fake,Fd CbE BRASIL x? Fnn,a man in a suit speaking into a microphone,20,42,0.022490539,
E:\Project\Fake News Detection\images\fake\1507.jpg,fake,,two men standing next to each other man,0,39,,
E:\Project\Fake News Detection\images\fake\1508.jpg,fake,J 1,a man holding a trophy in front of a stadium,3,44,0.027546085,
E:\Project\Fake News Detection\images\fake\1510.jpg,fake,,two men in suits are facing each other men,0,42,,
E:\Project\Fake News Detection\images\fake\1517.jpg,fake,PWF,a man standing on a bridge with another man standing behind him,3,63,0.093739226,
E:\Project\Fake News Detection\images\fake\1518.jpg,fake,,a man in a suit speaking at a podium,0,36,,
E:\Project\Fake News Detection\images\fake\153.jpg,fake,,a group of children,0,19,,
E:\Project\Fake News Detection\images\fake\1531.jpg,fake,,a man in a suit and a man in a blue shirt,0,41,,
E:\Project\Fake News Detection\images\fake\1533.jpg,fake,"ffasla ""ziton (1 Gallz oVT etu Tia <i eixsil TiY (a",a group of people sitting on a table,51,36,0.021066548,
E:\Project\Fake News Detection\images\fake\1541.jpg,fake,,two people sitting at a table with masks on,0,43,,
E:\Project\Fake News Detection\images\fake\155.jpg,fake,Gt Gi,a man and woman holding a certificate,5,37,0.017986231,
E:\Project\Fake News Detection\images\fake\1550.jpg,fake,rmnhen DHNAKA DHAKA,a couple of people sitting at a table,19,37,0.142006069,
E:\Project\Fake News Detection\images\fake\1555.jpg,fake,World Health Erganzation Euntte,two men in white coats and blue gloves holding a document,31,57,-0.005650386,
E:\Project\Fake News Detection\images\fake\156.jpg,fake,"H0n eoroiotbituo Ton onmuaut ilod@ EASTERN HOUSING LIMITED 0 T7sI/ 0viott 109810106 EASTERN HOUSING LIMITED @ TISz/ 8ni1.1088 $.009 1 58 K RgosEOg parunteinibss Gifarls1a 78: 4f ~ay1 %a1 ""jRI 8irslajl eS 4ie0a1 <R(PT [enre eMeu eMT Jre Jlee Ou?_80 Frera &la1 4 epe% GS3 Wift1 78: egRG- 21ly1 %11! 4; uJepT 3 4FQJ #rT RFG Rne] amt 8 Je clle8 +0a, 80 Figere Ajlen 4 ercs 653 ICY RD HCY IRD CMSUFicR # ptibnon Laynadt Tponaca 8 Coano Qoato Banin Gomta 0tni EEm",a group of people standing in front of a building,457,49,0.074889809,
E:\Project\Fake News Detection\images\fake\1583.jpg,fake,2J17 190lgazol24 Education Budget Debate,a group of people sitting at a table,40,36,0.020927152,
E:\Project\Fake News Detection\images\fake\1584.jpg,fake,#1s ufaier 441 37075 0ti #tm,two women sitting at a table with a banner in the background,28,60,0.01775961,
E:\Project\Fake News Detection\images\fake\159.jpg,fake,,a man and woman holding hands in front of a market,0,50,,
E:\Project\Fake News Detection\images\fake\1593.jpg,fake,,a little girl holding a stuffed animal toy,0,42,,
E:\Project\Fake News Detection\images\fake\1614.jpg,fake,OMeta Meta,two women sitting at a table with laptops,10,41,-0.033509307,
E:\Project\Fake News Detection\images\fake\1616.jpg,fake,"TEXTCC COMPONIES EMII B0s GFIAQUIM 3lolos p0""VI 7G1 FABRIC DE SEPFLES MMRIS TRE RMNOR 6 TEXTIC CAMOIES c 1 luluvai Dotaco""o Np 30546 eABUO FAIIR FAIIR FAIR FAHBO € FAIR 4LS IRa KvANs AIaE IL FAIR G45 Uklst AUec FAIF EUKEf FAIR RAMC_ RABOC AIR FAINS TUA FAIR VAE FAIN 0'X 158 L [MS} VIRE WHS FAtR AAICE HR Aldcz?   MM, Slnf fanas (uings Rslis 0VLL Um_u EMNIS EAMEE MANE KJm ! = JHE $ Panal YHLE JOaMr Four"" SRE HC ISIKCIS 6 TEXTIC TEORE CONEPONIIES TANLLABO Erc coroin GuET nnte Wjna((0K Gunmo? IRG (0U04g Rioe V PBIZRnE; EF EHIAL It PDPE FAIR JMuAsI? _ WE :  Mc? FF Emune I4ir Sne PhE BARIE FATE MAA Mvc Nnc TE FaT 6FIAIIYS; eegBe AHt JF MArrl & Ji6 Cann EMMIES RTANTE FR3S JRELOEE EAc KUUMPIS FATE FABNS IARUM FAFE JAROS TAMIC EluR Mu 18 [ TEJCHMMps SFii EANRE FAIR MMAIKG EROFC 7AFFF NAIOS Nilrfk [gas [u4S FADK AFT JVOBIES Epier FiMoIZ (Fupes"" RinRs",a group of people holding signs in the street,852,45,0.141433492,
E:\Project\Fake News Detection\images\fake\1617.jpg,fake,,a group of people standing around a casket,0,42,,
E:\Project\Fake News Detection\images\fake\162.jpg,fake,DISASTER| RELIEF,a tent with a sign that reads disaster,16,38,0.512120903,
E:\Project\Fake News Detection\images\fake\1621.jpg,fake,26,a man in a suit and tie talking to reporters,2,44,0.045811631,
E:\Project\Fake News Detection\images\fake\1625.jpg,fake,glatlt *alelfjca DOAKA,a man in a uniform stands at a podium,22,37,0.075368121,
E:\Project\Fake News Detection\images\fake\1635.jpg,fake,RouAA VYcea Coapoha Xleaiiu Indaa eWDVT Figtit Fluulre Ubetn DIQLIIL Yiute Fu tgfaa Canirraemtum 3=,a man in a suit,99,15,0.012580548,
E:\Project\Fake News Detection\images\fake\1637.jpg,fake,,salman khan and salman khan are seen in this file photo,0,55,,
E:\Project\Fake News Detection\images\fake\1644.jpg,fake,3c2,two men shaking hands in a room with benches,3,44,0.086105414,
E:\Project\Fake News Detection\images\fake\1650.jpg,fake,Trsssoooo T771R 1000 GiaKKT 8 4uT G 4ra 7822410 1000 060 00,a man with a beard and glasses sitting in front of a table with a bank note,59,75,0.102518886,
E:\Project\Fake News Detection\images\fake\1656.jpg,fake,,three men sitting at a table,0,28,,
E:\Project\Fake News Detection\images\fake\1657.jpg,fake,9yrait ciaetal,two men sitting at a table with a microphone,14,44,0.07527376,
E:\Project\Fake News Detection\images\fake\166.jpg,fake,LGED LGED Workshop on Building mat LGEC Project by LGE LGED Workshop on Buildina Metecia 0 LGED Drc4,a man and woman standing at podiums in front of a large screen,100,62,0.072954409,
E:\Project\Fake News Detection\images\fake\1661.jpg,fake,Nifea P,two men in suits and ties stand in front of a wall street display,7,65,0.001508743,
E:\Project\Fake News Detection\images\fake\1668.jpg,fake,Frnt R@ Mo R tnaaaan ciottt DAn TM INRSL BAncLADESH,a man holding a trophy in front of a microphone,51,47,-0.005789099,
E:\Project\Fake News Detection\images\fake\1670.jpg,fake,DELI CORNER,a man eating an ice cream cone on a city street,11,47,0.152153194,
E:\Project\Fake News Detection\images\fake\1673.jpg,fake,,two boys in the water,0,21,,
E:\Project\Fake News Detection\images\fake\1674.jpg,fake,JMPMTPT,a group of people standing in a field,7,37,0.046476755,
E:\Project\Fake News Detection\images\fake\1686.jpg,fake,,a man and two women sitting at a table,0,38,,
E:\Project\Fake News Detection\images\fake\1689.jpg,fake,,two people riding in a rick bug,0,31,,
E:\Project\Fake News Detection\images\fake\1690.jpg,fake,FALWIS,a man in a hard hat looks at a large industrial plant,6,53,0.00049429,
E:\Project\Fake News Detection\images\fake\17.jpg,fake,~TT@Iz RKJRTTT wRRS 7srs T17s/1 f7ixfexclt walot Te8 @ifoai J4T Tap] (O*n=t 95a31 PpeT Kerrv wFif rifoss 714Kal 4jGRIK fuuxfusza3t wtot t *R& &hfes sT0A 10*mt 23071 e Jerdl 4Tr JF FRg? IE EGF TPLE 06 E8 QF0e  @LO 0140 HLw 0 5/6 Afoifet Se 3707 4ifin aieifels Ieiv 38R1 4if1ai,a group of men standing in front of a store,275,43,0.046585348,
E:\Project\Fake News Detection\images\fake\1708.jpg,fake,,a man in a surgical suit and cap,0,32,,
E:\Project\Fake News Detection\images\fake\1716.jpg,fake,NARISK HARISK ATS HARISK ATs,two people in a warehouse with a tray of candy,28,46,0.116300836,
E:\Project\Fake News Detection\images\fake\172.jpg,fake,"OL618 19,90",a man in a suit and tie holding a gold bull,11,43,0.093108349,
E:\Project\Fake News Detection\images\fake\1729.jpg,fake,,a man in a blue shirt and a white hat drinking a cup,0,52,,
E:\Project\Fake News Detection\images\fake\1730.jpg,fake,92,a man and woman holding a certificate,2,37,0.073859051,
E:\Project\Fake News Detection\images\fake\1733.jpg,fake,,a group of people sitting at a table,0,36,,
E:\Project\Fake News Detection\images\fake\1735.jpg,fake,e N alepwt Tl Q+I AIGN} fst Gfusa Diluma,two men in uniform,40,18,0.027754787,
E:\Project\Fake News Detection\images\fake\1739.jpg,fake,,a man in a military uniform standing in front of a line of flags,0,64,,
E:\Project\Fake News Detection\images\fake\174.jpg,fake,POLICE ~POLIIDE TOF POLIcE est8611cE EBBROLS OFmO LutrIn SGAHR arunoe nil TEIE POLICE,a group of police officers walking down a street,85,48,0.448633969,
E:\Project\Fake News Detection\images\fake\1744.jpg,fake,,a boat is in the water with bags on it,0,38,,
E:\Project\Fake News Detection\images\fake\1746.jpg,fake,Dinu 4,a group of men sitting in a courtroom,6,37,0.092393592,
E:\Project\Fake News Detection\images\fake\1753.jpg,fake,,a man in a suit and tie giving a speech,0,39,,
E:\Project\Fake News Detection\images\fake\1758.jpg,fake,,two men standing on a train track,0,33,,
E:\Project\Fake News Detection\images\fake\1762.jpg,fake,Gta Rot *iyz Vel Wst *a GGT Za ll,a woman holding a piece of paper with a chart on it,33,51,-0.012137702,
E:\Project\Fake News Detection\images\fake\1769.jpg,fake,,a group of people standing in the water,0,39,,
E:\Project\Fake News Detection\images\fake\1779.jpg,fake,0 Mm] 0 7,a man holding a cup,9,19,0.013576295,
E:\Project\Fake News Detection\images\fake\1780.jpg,fake,0 1,a group of people standing around a building with money flying around,3,69,0.114015952,
E:\Project\Fake News Detection\images\fake\1782.jpg,fake,,a young child is sitting on a hospital bed,0,42,,
E:\Project\Fake News Detection\images\fake\1785.jpg,fake,,a man smoking a cigarette,0,25,,
E:\Project\Fake News Detection\images\fake\1789.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\179.jpg,fake,ANKER Motton Vlew,two men shaking hands in front of a tv,17,38,0.035869889,
E:\Project\Fake News Detection\images\fake\1801.jpg,fake,Gi< elqa (D N Cn]anone Gla r shnd Mne au 5ia NEWS L,a woman is standing on the street with a cell,51,45,0.138615638,
E:\Project\Fake News Detection\images\fake\1803.jpg,fake,J19 CsllaTC,a person holding a cell phone in front of a crowd,11,49,0.111998968,
E:\Project\Fake News Detection\images\fake\1820.jpg,fake,SAMSUNO Mne,two people are holding their phones and looking at them,11,55,-0.011207655,
E:\Project\Fake News Detection\images\fake\183.jpg,fake,Iar2a AbOnD,a man in a green jacket standing in front of a space station,11,60,-0.053695243,
E:\Project\Fake News Detection\images\fake\1837.jpg,fake,Gdbat WecCASKUA Wccaa 6al Usl VecCASKA Cda,a man in a black shirt,42,22,0.142172918,
E:\Project\Fake News Detection\images\fake\1839.jpg,fake,1anaina @sl 2utt7 Ea Re TccrtTtaltti 121191 P1FpI9IGIS 310151071351 Menh Munu c E ltlittttn LOb 7ole1E R4 SAis ml eet Feee,a man holding a stack of newspapers,122,35,0.03921612,
E:\Project\Fake News Detection\images\fake\1842.jpg,fake,J,two people sitting on a bench,1,29,0.077593759,
E:\Project\Fake News Detection\images\fake\1845.jpg,fake,KUWA rurus Uoola Hmm namhnem Ina qulyicidigun nidtenia KUWA DIESnimIR [nelaracee Hmeanmcrnan mlaenuln DAMIIUMC DHAKA MOTOR SHOW Eicolnos HoOO DHAKA MOTOR SHOW uuodod DNS8 Cljwurd EBINAK DHAKA MOTOW E0 De RBINAK DHAKA MOTOW E6 Achtlancn pattr DA U Jacanlcum ulanyalla,two pictures of a car parked in front of a shop,266,47,0.120611854,
E:\Project\Fake News Detection\images\fake\1849.jpg,fake,Sleweelt ra esewper Ounina HezD Hotrllo Sorsepont wesoubroc BoLE,two men sitting on a motorcycle,64,31,0.03135252,
E:\Project\Fake News Detection\images\fake\186.jpg,fake,H Von,a man in a suit and tie standing in a courtroom,5,47,0.098414384,
E:\Project\Fake News Detection\images\fake\1865.jpg,fake,Fforla %a,a man in a suit and tie sitting at a table,9,42,-0.078245983,
E:\Project\Fake News Detection\images\fake\1867.jpg,fake,Lrottn,three girls sitting at a desk with their hands up,6,49,-0.009968455,
E:\Project\Fake News Detection\images\fake\1873.jpg,fake,6 €roacisoe-41(-Jo OOdofCe-ICoE 42/01(r08-00] Foonco WBD] coetce(0oia J Hlie 40neaa Caed,two men in suits holding a document,88,35,0.094599701,
E:\Project\Fake News Detection\images\fake\1876.jpg,fake,,three women sitting at a table with papers and a flag,0,53,,
E:\Project\Fake News Detection\images\fake\1878.jpg,fake,fAz1aI Tai7 1067,a woman holding a plate of rice and a bowl of food,16,50,0.099977806,
E:\Project\Fake News Detection\images\fake\1901.jpg,fake,"TIERro GIT CRFRTS [ Tar gR 5r078 W GcN Wainca rfaahifaw| r1t GTl fG 67 ecpio Gllif xRisa 44 (A ""F",workers holding a banner in a factory,97,37,0.020293942,
E:\Project\Fake News Detection\images\fake\1903.jpg,fake,,a picture of a man in a suit sitting at a desk,0,46,,
E:\Project\Fake News Detection\images\fake\1908.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\1914.jpg,fake,,two men sitting at a table,0,26,,
E:\Project\Fake News Detection\images\fake\1918.jpg,fake,,two men wearing masks in front of a japanese flag,0,49,,
E:\Project\Fake News Detection\images\fake\1928.jpg,fake,Featk SzUrdta,a row of ricks,13,14,0.138226449,
E:\Project\Fake News Detection\images\fake\193.jpg,fake,iKaim@air 3,a man in a red cross flag,11,25,0.042956833,
E:\Project\Fake News Detection\images\fake\1938.jpg,fake,Tetest faxtt qcrila 7 1 YIx,a man with a beard and glasses speaking into a microphone,27,57,-0.030800348,
E:\Project\Fake News Detection\images\fake\194.jpg,fake,,a woman sitting at a desk with a judge behind her,0,49,,
E:\Project\Fake News Detection\images\fake\1944.jpg,fake,oppo A6C,a person holding a cell phone in front of a display of toy cars,8,63,0.136461973,
E:\Project\Fake News Detection\images\fake\1949.jpg,fake,,a man wearing a suit and tie sitting in an office,0,49,,
E:\Project\Fake News Detection\images\fake\1950.jpg,fake,@G1 4l <fz %11: 76 (i4 61k+1 wla #alo ofaGT qi61l! 16 odcai 05028 Lano E1P,a group of soccer players celebrating a goal,74,44,0.111351252,
E:\Project\Fake News Detection\images\fake\1960.jpg,fake,GfTRI,two people sitting at a table with laptops,5,42,-0.013672598,
E:\Project\Fake News Detection\images\fake\1972.jpg,fake,Jonm Jadltm M,a couple wearing sunglasses and a checkered shirt,13,49,-0.005454862,
E:\Project\Fake News Detection\images\fake\1981.jpg,fake,"Floro Cnunelre ReiDce pen @LI Fhirei Mnar eeunoneioe eolfelc 04412,2,6 Uq 22,636 10606 DBH Finance PLC DELISTED Dralts",a man in a suit pointing at a screen with a chart,118,49,0.003914842,
E:\Project\Fake News Detection\images\fake\1982.jpg,fake,KIODAK DEE IAQEBVKOPPOM BAXVXA AEPBEJIOJBMA,two women sitting at a table with microphones,43,45,0.017408919,
E:\Project\Fake News Detection\images\fake\1985.jpg,fake,160T476174 8,a group of people standing in a line,12,36,0.188395083,
E:\Project\Fake News Detection\images\fake\1994.jpg,fake,"faia aat Ga(R ""Itt aifzejifett NATIONAL PRESS CLUB Tonott oun ~ir sar 9 watn QIF € MF 73 Jna Grora Mipn Rcmm TTT Dernm Mwtn ecn ^a Biter ? Srhmi @TN17 <FFIR Witan Qspht Tuiatuutotodo 4kna Ehtraud Tmmmmivin DA (riT# 8RA Aipi Muirivwotrmt bcovtecodo Jmdot Entmuul tic cncr cWu 514517 extr Iala1T4T ((Toae 71711 Gjart 9 TT Oreta] <194 <AT [oiil7 749 Iatotntt silacik Tntt cun rone Tb nuD WoQ Middi [DESS CWid I4TOIS IL63)cue ManonaLL CsscW8",a group of people holding signs in front of a building,437,54,0.083341733,
E:\Project\Fake News Detection\images\fake\1996.jpg,fake,"'917l % aiferalt 316 a51d ajpoozi Gplat %v f firT913 g8l7 JRr dlno ZJ KT 33T 4F PT T<e1 PT aw dlily % (-ailfsalt "" (ibiyaia = @slst %v Ziutur e8f7 fiaasq qant Rlnu % 7Ra PTA NT [T3DST FPR elz S1j pre[ O1e[ R197T",a group of people holding up signs in the air,211,45,0.014698209,
E:\Project\Fake News Detection\images\fake\1997.jpg,fake,C,two men sitting at a table with a flag in the background,1,56,0.104709692,
E:\Project\Fake News Detection\images\fake\2.jpg,fake,,a satellite dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish dish,0,201,,
E:\Project\Fake News Detection\images\fake\2003.jpg,fake,0fo73i 1taa <i1g Oere €ua 3ar * Uta ua Ouc Q8ue,a group of people sitting at a table,47,36,0.099944316,
E:\Project\Fake News Detection\images\fake\2006.jpg,fake,blui: QURAN RECITATION COMPETITION IsLam Knowledge BowL Gniordontann Mao  tcntrvnaa] nanruutnl 4e ~L,a group of people standing in front of a banner,100,47,0.022071458,
E:\Project\Fake News Detection\images\fake\201.jpg,fake,Slo Ebi NGLADEH CuSTOMSL PuH cusTOWS Dagsh( BANALASH CuSTOMS|,two men sitting at a table with papers,61,38,0.061042108,
E:\Project\Fake News Detection\images\fake\2010.jpg,fake,7,two men sitting at a table with a flag behind them,2,50,-0.008880787,
E:\Project\Fake News Detection\images\fake\2019.jpg,fake,,two men sitting at a table with a book,0,38,,
E:\Project\Fake News Detection\images\fake\202.jpg,fake,APPREVEET APPROVEBWA APFOCEIMAHAA OHPUIOAHIIE CDHIBBTKAE OBAOAHTM HOHn PHIEHE Hq nP+POcropEHIA OREIBPOFHEIO MOHATMHHINIA HOMEA JIMM OnVIETAT HCMOHAP ADLHERROHTOA KHOOHTO,two men sitting at a table with microphones,169,43,-0.005619171,
E:\Project\Fake News Detection\images\fake\2021.jpg,fake,,two women in front of a building,0,32,,
E:\Project\Fake News Detection\images\fake\2041.jpg,fake,,a man and woman standing next to each other people,0,50,,
E:\Project\Fake News Detection\images\fake\2044.jpg,fake,UGC 4 ert La Unncrsity Grants Commtkn 445,two men sitting at a table with a laptop,41,40,-0.019405039,
E:\Project\Fake News Detection\images\fake\2051.jpg,fake,PGAITY,a man in a black shirt and a white and green flag,6,49,0.037099436,
E:\Project\Fake News Detection\images\fake\2056.jpg,fake,Tia Tlr cfci uifs GiRIT %fzot PNTA fr7 . SfTCH qierldt Fi ~ilfe wfaiaal,a man in a blue vest and white shirt is giving a speech,71,55,-0.016041173,
E:\Project\Fake News Detection\images\fake\2068.jpg,fake,,a man with a mustache and a suit,0,32,,
E:\Project\Fake News Detection\images\fake\2069.jpg,fake,silksifs 9falozt,two men sitting at a table,16,26,-0.005136426,
E:\Project\Fake News Detection\images\fake\207.jpg,fake,,"the prime of india, shrian singh singh singh singh singh singh singh singh singh singh singh singh singh singh",0,110,,
E:\Project\Fake News Detection\images\fake\2070.jpg,fake,ROKEYA 1 BEGUM ROKEYA UNIVERSITY GmHOKE4 AOKEYA Milaa d MLI Ki BEGUM ROKEYA UNIVERSITY ROKEYA AOKEYA 1 e0 GLdc #OxEqun LVCL Poichmdl> AOKEYA UNIVER WANINO  NEWD,a man sitting at a table with a microphone,160,42,-0.028774066,
E:\Project\Fake News Detection\images\fake\2076.jpg,fake,Wgk CAT ueom 1154n 1,a group of construction workers standing on a road,20,50,0.056614228,
E:\Project\Fake News Detection\images\fake\2078.jpg,fake,OHLH 118 34z 8 22 3484144 %340+4 83813 8 812h7/4 8241 7/4 0Hx8ll 2+4,a group of men sitting at a table,68,33,0.074947305,
